"time","stim","cond","vp","lex_cond","err","freq","ope","group_num","npix","lex_num"
579.11,"Siege","20%","VS2108","W",0,1.681241237,412,1,706.82352941176,1
580.12,"Simon","0%","VS2108","W",0,2.764176132,423,1,701.27450980392,1
863.06,"Sirgi","20%","VS2108","PW",1,0,470,0.5,653.43529411765,0
534.25,"Sitzt","0%","VS2108","W",0,2.133538908,399,1,616.31764705882,1
490.12,"Skdcr","20%","VS2108","CS",0,0,430,0,708.96470588235,0
713.31,"Smart","20%","VS2108","W",0,1.556302501,422,1,691.58039215686,1
1103.69,"Smugs","40%","VS2108","PW",0,0,437,0.5,761.33333333333,0
702.32,"Söndö","40%","VS2108","PW",0,0,402,0.5,762.85098039216,0
792.07,"Sonkt","40%","VS2108","PW",1,0,388,0.5,696.5137254902,0
1096.88,"Sönnt","40%","VS2108","PW",0,0,370,0.5,698.18039215686,0
536.29,"Sonto","0%","VS2108","PW",0,0,362,0.5,673.63137254902,0
577.79,"Speel","0%","VS2108","PW",0,0,438,0.5,712.46274509804,0
1035.48,"Sprot","20%","VS2108","PW",0,0,413,0.5,692.30196078431,0
564.61,"Sprxs","20%","VS2108","CS",0,0,415,0,696.81960784314,0
457.45,"Stark","0%","VS2108","W",0,2.698100546,419,1,673.31764705882,1
595.69,"Steht","0%","VS2108","W",0,2.772321707,396,1,684.82745098039,1
472.26,"Stift","0%","VS2108","W",0,2.603144373,443,1,631.70588235294,1
798.21,"Stool","20%","VS2108","PW",0,0,430,0.5,648.89803921569,0
458.17,"Story","0%","VS2108","W",0,2.958563883,458,1,664.23137254902,1
410.23,"Stsxg","0%","VS2108","CS",0,0,439,0,706.09019607843,0
443.17,"Stufe","0%","VS2108","W",0,2.565847819,395,1,668.32156862745,1
730.28,"Suhli","20%","VS2108","PW",0,0,444,0.5,655.96078431373,0
622.51,"Suppa","20%","VS2108","PW",1,0,424,0.5,768.59215686275,0
466.7,"Suppe","0%","VS2108","W",0,2.726727209,415,1,768.6862745098,1
500.32,"Süßen","20%","VS2108","W",0,1.939519253,395,1,742.52549019608,1
485.87,"Svcht","0%","VS2108","CS",0,0,412,0,660.63137254902,0
974.51,"Syrer","40%","VS2108","W",0,0.301029996,440,1,658.81176470588,1
488.17,"Szana","0%","VS2108","PW",0,0,346,0.5,678.74117647059,0
619.93,"Tanzt","20%","VS2108","W",0,1.806179974,387,1,651.16862745098,1
433.98,"Tblrs","20%","VS2108","CS",0,0,468,0,659.5137254902,0
677.22,"Tbrsb","40%","VS2108","CS",0,0,448,0,711.72549019608,0
421.07,"Tctsl","0%","VS2108","CS",0,0,457,0,623.94117647059,0
450.53,"Tekee","0%","VS2108","PW",0,0,392,0.5,701.34509803922,0
675.91,"Tenor","20%","VS2108","W",0,1.041392685,397,1,656.25882352941,1
684.14,"Tibet","20%","VS2108","W",0,1.973127854,442,1,666.01960784314,1
727.66,"Ticks","20%","VS2108","W",0,1.041392685,449,1,653.04705882353,1
1125.27,"Tikis","40%","VS2108","W",1,0.301029996,474,1,638.41568627451,1
565.36,"Tikti","20%","VS2108","PW",0,0,499,0.5,627.2,0
895.52,"Togos","40%","VS2108","W",1,0.301029996,430,1,713.50980392157,1
706.71,"Tölör","20%","VS2108","PW",0,0,473,0.5,667.56862745098,0
658,"Tönks","20%","VS2108","PW",0,0,427,0.5,715.31764705882,0
598.55,"Toton","0%","VS2108","PW",0,0,400,0.5,661.67843137255,0
893.14,"Trogt","20%","VS2108","PW",0,0,469,0.5,681.16078431373,0
839.7,"Tropf","20%","VS2108","W",0,1.72427587,494,1,694.9568627451,1
682.06,"Trübe","40%","VS2108","W",0,0.602059991,430,1,698,1
427.6,"Tstfl","0%","VS2108","CS",0,0,494,0,637.41960784314,0
1166.86,"Tuchs","40%","VS2108","W",1,0.301029996,404,1,676.90588235294,1
1023.67,"Tücke","40%","VS2108","W",0,0.903089987,425,1,697.98431372549,1
3044.5,"Tusch","40%","VS2108","W",1,0.903089987,410,1,676.90588235294,1
2226.17,"Übeln","40%","VS2108","W",1,0.903089987,448,1,711.74901960784,1
747.46,"übers","0%","VS2108","W",0,2.677606953,425,1,668.6862745098,1
1392.18,"Urnen","40%","VS2108","W",1,0.698970004,368,1,663.33333333333,1
446.82,"Utmän","0%","VS2108","PW",0,0,432,0.5,727.36470588235,0
1188.35,"Velks","20%","VS2108","PW",0,0,448,0.5,657.11764705882,0
455.49,"Vgdkj","0%","VS2108","CS",0,0,573,0,750.43529411765,0
1766.9,"Viert","40%","VS2108","W",0,0.602059991,446,1,595.43529411765,1
697.17,"Virus","0%","VS2108","W",0,3.029789471,428,1,598.33725490196,1
591.55,"Vmnmn","20%","VS2108","CS",0,0,475,0,744.6862745098,0
489.3,"Vmnst","0%","VS2108","CS",0,0,444,0,684.4,0
459.51,"Vnnvs","20%","VS2108","CS",0,0,415,0,638.65098039216,0
475.32,"Vulku","20%","VS2108","PW",0,0,465,0.5,644.98823529412,0
964.21,"Wanst","20%","VS2108","W",1,1.146128036,372,1,677.79607843137,1
948.52,"Warne","20%","VS2108","W",1,1.255272505,362,1,673.83529411765,1
503.69,"Wbrkt","20%","VS2108","CS",0,0,450,0,705.53725490196,0
509.42,"Weine","0%","VS2108","W",0,2.238046103,379,1,668.8862745098,1
664.07,"Werts","40%","VS2108","W",1,0.301029996,386,1,651.74901960784,1
974.41,"Winke","40%","VS2108","W",1,0.903089987,419,1,688.72941176471,1
1801.64,"Winkt","40%","VS2108","W",1,0.602059991,442,1,673.01568627451,1
558.59,"Wkhrk","40%","VS2108","CS",0,0,475,0,734.44705882353,0
443.99,"Wnrtc","0%","VS2108","CS",0,0,397,0,643.63137254902,0
637.55,"Wogen","20%","VS2108","W",0,1.544068044,407,1,737.64705882353,1
1137.86,"Wohle","20%","VS2108","W",1,1.740362689,417,1,693.12941176471,1
724.34,"Worfo","40%","VS2108","PW",1,0,420,0.5,664.77647058824,0
487.4,"Wsrfn","0%","VS2108","CS",0,0,422,0,668.32549019608,0
1016.6,"Wusel","40%","VS2108","W",1,0.301029996,423,1,660.5568627451,1
929.84,"Xerox","40%","VS2108","W",1,0.84509804,390,1,642.66274509804,1
658.82,"Zaren","20%","VS2108","W",1,1.556302501,353,1,653.10588235294,1
447.75,"Zarte","20%","VS2108","W",0,1.113943352,363,1,635.42352941176,1
597.45,"Zehen","0%","VS2108","W",0,2.322219295,357,1,700.17254901961,1
674.46,"Zgtgr","40%","VS2108","CS",0,0,478,0,720.6862745098,0
561.75,"Ziehe","20%","VS2108","W",0,1.568201724,394,1,668.98823529412,1
561,"Zlrzn","20%","VS2108","CS",0,0,417,0,613.94117647059,0
534.99,"Znhls","20%","VS2108","CS",0,0,416,0,672.90980392157,0
923.95,"Zorns","20%","VS2108","W",1,1.568201724,367,1,645.66274509804,1
387.98,"Zphnz","0%","VS2108","CS",0,0,415,0,725.45098039216,0
553.38,"Zvhlg","20%","VS2108","CS",0,0,501,0,692.69803921569,0
923.41,"Zwing","20%","VS2108","W",0,1.913813852,476,1,705.81176470588,1
1238.42,"Abort","40%","WA0210","W",0,0.602059991,436,1,677.23921568627,1
651.33,"Abruf","20%","WA0210","W",0,1.477121255,459,1,686.57254901961,1
547.78,"Achse","20%","WA0210","W",0,1.602059991,382,1,694.43529411765,1
455.55,"Achte","0%","WA0210","W",0,2.322219295,395,1,683.21960784314,1
677.26,"Adler","0%","WA0210","W",0,2.225309282,454,1,678.20392156863,1
594.4,"Akten","0%","WA0210","W",0,2.710963119,420,1,696.81568627451,1
510.11,"Alarm","0%","WA0210","W",0,2.832508913,492,1,681.79215686275,1
694.26,"Alben","20%","WA0210","W",0,1.579783597,438,1,699.36862745098,1
570.46,"Algen","20%","WA0210","W",0,1.491361694,462,1,712.50588235294,1
945.76,"Aller","20%","WA0210","W",0,1.633468456,477,1,621.01568627451,1
555.82,"Alter","0%","WA0210","W",0,3.546912643,446,1,628.06666666667,1
794.08,"Annie","0%","WA0210","W",1,2.561101384,396,1,665.43921568627,1
790.29,"Apoll","40%","WA0210","W",1,0.698970004,524,1,683.92156862745,1
1534.65,"Arges","40%","WA0210","W",1,1,432,1,704.63137254902,1
840.64,"Argon","40%","WA0210","W",1,0.77815125,444,1,708.05882352941,1
962.21,"Argus","40%","WA0210","W",1,0.903089987,443,1,696.31764705882,1
551.73,"Armen","0%","WA0210","W",0,2.831869774,436,1,706.61960784314,1
936.51,"Arroy","40%","WA0210","PW",0,0,479,0.5,653.03529411765,0
631.97,"Asche","0%","WA0210","W",0,2.604226053,387,1,694.43529411765,1
863.7,"Äther","20%","WA0210","W",0,1.414973348,441,1,693.16470588235,1
466.5,"Auges","20%","WA0210","W",0,1.414973348,413,1,720.49019607843,1
528.69,"Autor","0%","WA0210","W",0,2.627365857,409,1,639.47843137255,1
373.78,"Baraf","0%","WA0210","PW",0,0,378,0.5,684.85882352941,0
979.65,"Baska","40%","WA0210","PW",0,0,360,0.5,725.48235294118,0
550.35,"Bauch","0%","WA0210","W",0,2.898725182,346,1,710.13333333333,1
882.79,"Bavar","0%","WA0210","PW",0,0,371,0.5,660.63921568627,0
620.44,"Bbnds","20%","WA0210","CS",0,0,383,0,771.66666666667,0
686.97,"Bdngd","20%","WA0210","CS",0,0,438,0,823.72549019608,0
711.64,"Benes","0%","WA0210","PW",0,0,317,0.5,707.79607843137,0
547.54,"Besen","0%","WA0210","W",0,2.049218023,326,1,707.79607843137,1
783.08,"Beten","0%","WA0210","W",0,2.133538908,333,1,696.58039215686,1
458.22,"Bette","20%","WA0210","W",0,1.698970004,343,1,678.89803921569,1
568.27,"Bfngt","0%","WA0210","CS",0,0,430,0,738.05882352941,0
820.59,"Bicki","40%","WA0210","PW",0,0,438,0.5,657.15294117647,0
501.1,"Birki","20%","WA0210","PW",0,0,446,0.5,647.56470588235,0
570.64,"Bitte","0%","WA0210","W",0,4.222898473,381,1,649.68235294118,1
692.87,"Bitty","0%","WA0210","PW",0,0,460,0.5,663.38431372549,0
887.07,"Bjmrn","40%","WA0210","CS",0,0,477,0,715.27450980392,0
451.41,"Bktln","0%","WA0210","CS",0,0,432,0,693.65882352941,0
635.36,"Bllng","20%","WA0210","CS",0,0,476,0,709.34901960784,0
602.14,"Blmst","20%","WA0210","CS",0,0,442,0,705.45490196078,0
852.96,"Bloos","40%","WA0210","PW",0,0,388,0.5,676.98431372549,0
811.56,"Blxss","40%","WA0210","CS",0,0,397,0,668.82745098039,0
474.49,"Bmrgg","20%","WA0210","CS",0,0,489,0,809.42745098039,0
497.46,"Bnntb","0%","WA0210","CS",0,0,374,0,727.99607843137,0
734.82,"Bölls","20%","WA0210","PW",0,0,433,0.5,676.8,0
710.51,"Börnd","20%","WA0210","PW",0,0,395,0.5,739.04705882353,0
518.07,"Böses","0%","WA0210","W",0,2.418301291,343,1,717.83137254902,1
741.54,"Boton","40%","WA0210","PW",0,0,349,0.5,690.50196078431,0
819.34,"Brott","0%","WA0210","PW",0,0,388,0.5,651.6862745098,0
660.34,"Brtth","0%","WA0210","CS",0,0,400,0,677.52549019608,0
616.61,"Buben","20%","WA0210","W",0,1.812913357,351,1,733.42745098039,1
554.11,"Bytes","20%","WA0210","W",1,1.204119983,409,1,703.81568627451,1
1318.19,"Canon","40%","WA0210","W",0,0.698970004,362,1,665.13333333333,1
447.88,"Cello","20%","WA0210","W",1,1.579783597,453,1,615.76078431373,1
512.07,"Chaos","0%","WA0210","W",0,2.84260924,388,1,679.49803921569,1
4189.32,"Chips","0%","WA0210","W",0,2.471291711,453,1,695.18823529412,1
758.34,"Cisci","20%","WA0210","PW",0,0,442,0.5,586.81568627451,0
535.63,"Cjmbc","0%","WA0210","CS",0,0,514,0,706.34509803922,0
703.61,"Cörlö","20%","WA0210","PW",0,0,458,0.5,650.39607843137,0
683.34,"Crgbr","20%","WA0210","CS",0,0,474,0,688.01568627451,0
535.68,"Csrpq","20%","WA0210","CS",0,0,469,0,718.69019607843,0
602.86,"Dahin","20%","WA0210","W",1,1.903089987,386,1,690.3137254902,1
860.68,"Damms","40%","WA0210","W",1,0.698970004,428,1,765.52549019608,1
887.4,"Demut","20%","WA0210","W",0,1.698970004,406,1,708.93333333333,1
577.98,"Dgmlt","0%","WA0210","CS",0,0,501,0,737.06666666667,0
832.06,"Dinin","40%","WA0210","PW",0,0,410,0.5,640.36078431373,0
631.52,"Dkckk","0%","WA0210","CS",0,0,461,0,739.8,0
593.85,"Dolly","20%","WA0210","W",1,1.995635195,507,1,659.98823529412,1
805.27,"Doofe","40%","WA0210","W",1,0.954242509,383,1,687.67058823529,1
506.95,"Döösö","0%","WA0210","PW",0,0,401,0.5,739.86274509804,0
797.79,"Dörms","40%","WA0210","PW",0,0,418,0.5,720.79215686275,0
603.28,"Dpggb","20%","WA0210","CS",0,0,505,0,851.2431372549,0
502.8,"Dqbgt","20%","WA0210","CS",0,0,470,0,792.43137254902,0
486.42,"Drauf","20%","WA0210","W",0,1.431363764,418,1,661.16862745098,1
1603.83,"Drift","40%","WA0210","W",1,1,448,1,624.64705882353,1
550.4,"Drntd","0%","WA0210","CS",0,0,420,0,691.36078431373,0
537.79,"Dzcht","20%","WA0210","CS",0,0,384,0,670.86274509804,0
788.07,"Eigen","20%","WA0210","W",0,1.230448921,402,1,717.25882352941,1
536.04,"Eisen","0%","WA0210","W",0,2.352182518,361,1,670.17647058824,1
532.07,"Eises","40%","WA0210","W",0,0.84509804,358,1,663.70980392157,1
764.73,"Elfen","20%","WA0210","W",0,1.851258349,410,1,680.01960784314,1
645.73,"Erhob","40%","WA0210","W",1,0.301029996,393,1,726.9568627451,1
609.64,"Erron","0%","WA0210","PW",0,0,368,0.5,652.50588235294,0
798.52,"Esche","40%","WA0210","W",0,0.301029996,345,1,705.63921568627,1
1632.69,"Estis","40%","WA0210","PW",0,0,376,0.5,647.99607843137,0
488.46,"Faand","0%","WA0210","PW",0,0,372,0.5,704.46274509804,0
512.81,"Fähig","20%","WA0210","W",0,1.113943352,444,1,723.86274509804,1
528.93,"Fange","20%","WA0210","W",0,1.113943352,370,1,712.71764705882,1
527.68,"Faser","20%","WA0210","W",0,1.301029996,353,1,639.49411764706,1
643.05,"Fbrvj","20%","WA0210","CS",0,0,499,0,637.25490196078,0
516.8,"Feind","0%","WA0210","W",0,3.151982395,402,1,675.43529411765,1
655.85,"Fgnkt","40%","WA0210","CS",0,0,436,0,716.94117647059,0
530,"Fhßzn","0%","WA0210","CS",0,0,407,0,712.41176470588,0
659.01,"Finne","40%","WA0210","W",0,0.602059991,366,1,642.98039215686,1
1226.13,"Flaßo","40%","WA0210","PW",0,0,439,0.5,678.23921568627,0
721.91,"Fleem","40%","WA0210","PW",0,0,441,0.5,683.6,0
902.73,"Flnll","40%","WA0210","CS",0,0,494,0,601.93333333333,0
666.61,"Flxqr","20%","WA0210","CS",0,0,467,0,652.8431372549,0
630.47,"Fnllt","40%","WA0210","CS",1,0,449,0,608.98431372549,0
571.77,"Fraat","0%","WA0210","PW",0,0,377,0.5,628.18431372549,0
1472.86,"Frage","0%","WA0210","W",1,3.741466762,401,1,686.57647058824,1
809.5,"Frzhq","0%","WA0210","CS",0,0,426,0,691.65098039216,0
741.42,"Fünft","40%","WA0210","W",0,0.301029996,409,1,664.63137254902,1
900.66,"Funke","20%","WA0210","W",0,1.579783597,368,1,681.7568627451,1
1224.46,"Garda","40%","WA0210","PW",0,0,393,0.5,704.79215686275,0
859.44,"Gäsäs","20%","WA0210","PW",0,0,381,0.5,724.60392156863,0
727.43,"Gehst","0%","WA0210","W",0,2.73239376,385,1,697.31764705882,1
684.01,"Geile","20%","WA0210","W",0,1.505149978,420,1,642.74901960784,1
753.63,"Georg","20%","WA0210","W",1,1.785329835,431,1,710.10196078431,1
1053.34,"Geren","40%","WA0210","PW",0,0,363,0.5,672.52549019608,0
562.22,"Gifte","20%","WA0210","W",1,1.579783597,434,1,648.69411764706,1
541.7,"Glanz","0%","WA0210","W",0,2.181843588,415,1,657.34509803922,1
1047.57,"Glott","40%","WA0210","PW",0,0,445,0.5,637.49803921569,0
626.77,"Gmbpg","20%","WA0210","CS",0,0,522,0,846.63921568627,0
590.17,"Gnodo","0%","WA0210","PW",0,0,402,0.5,725.0431372549,0
693.21,"Gockt","0%","WA0210","PW",0,0,412,0.5,681.23529411765,0
984.49,"Goten","20%","WA0210","W",0,1.342422681,370,1,677.94509803922,1
1206.11,"Grace","0%","WA0210","W",0,2.567026366,374,1,655.87843137255,1
1007.63,"Gräme","40%","WA0210","W",0,0.602059991,431,1,728.09803921569,1
778.12,"Grell","40%","WA0210","W",0,0.301029996,489,1,625.02745098039,1
686.78,"Grenu","20%","WA0210","PW",0,0,394,0.5,664.21176470588,0
818.57,"Groll","20%","WA0210","W",0,1.944482672,492,1,621.98823529412,1
602.98,"Grsbt","20%","WA0210","CS",0,0,423,0,679.79215686275,0
577.44,"Grube","0%","WA0210","W",0,2.089905111,398,1,691.69019607843,1
761.51,"Gryvs","40%","WA0210","CS",0,0,480,0,654.43529411765,0
712.7,"Gstcn","40%","WA0210","CS",0,0,381,0,661.90196078431,0
830.34,"Guhst","0%","WA0210","PW",0,0,394,0.5,689.00392156863,0
664.63,"Gvsdn","40%","WA0210","CS",0,0,432,0,701.29803921569,0
476.41,"Haare","0%","WA0210","W",0,3.195068996,330,1,684.74901960784,1
531.47,"Hades","20%","WA0210","W",1,1.785329835,342,1,738.94117647059,1
1284.39,"Hamed","40%","WA0210","W",0,0.301029996,396,1,781.54509803922,1
602.69,"Hängt","0%","WA0210","W",0,2.178976947,392,1,757.38431372549,1
538.26,"Harta","20%","WA0210","PW",0,0,348,0.5,669.03529411765,0
472.19,"Hauch","0%","WA0210","W",0,2.071882007,344,1,708.91764705882,1
692.48,"Heber","40%","WA0210","W",1,0.301029996,358,1,714.38431372549,1
906.53,"Hecht","20%","WA0210","W",0,1.505149978,357,1,701.61176470588,1
542.11,"Hefen","20%","WA0210","PW",1,0,354,0.5,709.97254901961,0
828.79,"Heizt","40%","WA0210","W",1,0.477121255,365,1,647.6862745098,1
699.71,"Helga","20%","WA0210","W",0,1.556302501,411,1,728.83529411765,1
868.26,"Hemmt","40%","WA0210","W",0,0.477121255,426,1,768.65882352941,1
790.78,"Hesst","20%","WA0210","PW",0,0,344,0.5,684.4,0
763.22,"Hifin","20%","WA0210","PW",0,0,428,0.5,651.54117647059,0
614.61,"Hiiri","20%","WA0210","PW",1,0,446,0.5,597.29019607843,0
1185.45,"Hillt","40%","WA0210","PW",1,0,463,0.5,618.65098039216,0
749.15,"Hinab","40%","WA0210","W",1,0.602059991,383,1,711.21568627451,1
504.23,"Hktzg","0%","WA0210","CS",0,0,434,0,739.32941176471,0
433.48,"Hoffe","0%","WA0210","W",1,2.123851641,394,1,703.85882352941,1
1178.01,"Holde","40%","WA0210","W",1,0.77815125,391,1,717.72941176471,1
829.22,"Hordo","0%","WA0210","PW",0,0,375,0.5,713.28235294118,0
560.3,"Hörst","0%","WA0210","W",0,3.079181246,372,1,681.22745098039,1
419.15,"Hqkßq","0%","WA0210","CS",0,0,491,0,847.34901960784,0
622.06,"Hsttz","0%","WA0210","CS",0,0,364,0,656.69019607843,0
655.07,"Hubun","0%","WA0210","PW",0,0,360,0.5,723.89803921569,0
523.41,"Hupen","0%","WA0210","W",0,2.10720997,367,1,744.53725490196,1
837.53,"Igeln","40%","WA0210","W",0,0.477121255,483,1,662.62352941177,1
509.26,"Immer","0%","WA0210","W",1,3.362293938,490,1,691.92549019608,1
551.67,"Insel","0%","WA0210","W",0,3.300812794,442,1,615.54117647059,1
612.26,"Isaak","20%","WA0210","W",1,1.204119983,424,1,655.99215686275,1
705.79,"Islam","20%","WA0210","W",0,1.939519253,482,1,651.58431372549,1
433.52,"Japan","0%","WA0210","W",0,2.803457116,413,1,694.76862745098,1
815.5,"Jatan","40%","WA0210","PW",0,0,386,0.5,637.28235294118,0
578.97,"Jdggr","0%","WA0210","CS",0,0,517,0,746.63529411765,0
751.51,"Jegst","40%","WA0210","PW",0,0,436,0.5,673.58823529412,0
708.36,"Jones","0%","WA0210","W",0,2.957607287,374,1,645.64705882353,1
624.71,"Jötzt","0%","WA0210","PW",0,0,421,0.5,619.79607843137,0
553.29,"Jrgll","20%","WA0210","CS",0,0,551,0,624.09803921569,0
799.19,"Jüdin","20%","WA0210","W",0,1.602059991,457,1,669.61568627451,1
592.01,"Juwel","20%","WA0210","W",0,1.770852012,476,1,635.20784313725,1
1430.62,"Kadis","40%","WA0210","W",1,0.301029996,390,1,697.21568627451,1
1098.95,"Kafka","40%","WA0210","W",0,0.903089987,400,1,715.14901960784,1
2479.36,"Kämme","40%","WA0210","W",0,0.954242509,426,1,791.29803921569,1
939.01,"Karat","20%","WA0210","W",1,1.672097858,357,1,656.52549019608,1
467.23,"Kauft","20%","WA0210","W",1,1.903089987,386,1,671.37254901961,1
921.19,"Kccst","40%","WA0210","CS",0,0,363,0,647.21960784314,0
724.99,"Kemet","20%","WA0210","PW",0,0,387,0.5,718.99215686275,0
609.08,"Keppe","20%","WA0210","PW",0,0,404,0.5,780.14509803922,0
655.48,"Kfhrt","20%","WA0210","CS",0,0,428,0,678.40784313725,0
464.15,"Kfnnt","0%","WA0210","CS",1,0,396,0,683.71764705882,0
591.1,"Khans","40%","WA0210","W",1,0.698970004,361,1,716.77647058824,1
587.31,"Kiksi","0%","WA0210","PW",0,0,444,0.5,653.5137254902,0
973.28,"Kimme","40%","WA0210","W",0,0.477121255,452,1,742.64705882353,1
1472.67,"Klcmm","40%","WA0210","CS",0,0,490,0,734.5137254902,0
668.25,"Klebe","40%","WA0210","W",0,0.477121255,404,1,703.28235294118,1
574.66,"Klima","20%","WA0210","W",1,1.995635195,462,1,682.63137254902,1
544.73,"Klmpl","0%","WA0210","CS",0,0,532,0,730.94901960784,0
796.89,"Knllx","40%","WA0210","CS",0,0,455,0,643.30196078431,0
535.63,"Knnns","20%","WA0210","CS",0,0,344,0,698.00784313725,0
627.19,"Knote","40%","WA0210","W",0,0.477121255,356,1,679.81568627451,1
390.93,"Kohlo","0%","WA0210","PW",0,0,406,0.5,690.5568627451,0
943.81,"Köhns","40%","WA0210","PW",0,0,369,0.5,733.37254901961,0
435.11,"Komme","0%","WA0210","W",0,2.494154594,422,1,768.82352941176,1
1364.1,"Kömst","40%","WA0210","PW",0,0,416,0.5,730.99607843137,0
456.37,"König","0%","WA0210","W",0,3.448087667,436,1,728.43921568627,1
494.38,"Könnt","0%","WA0210","W",0,2.674861141,369,1,701.32549019608,1
462.95,"Köpfe","0%","WA0210","W",1,2.662757832,422,1,753.76862745098,1
1547.6,"Krana","40%","WA0210","PW",0,0,364,0.5,674.20784313725,0
733.48,"Krönt","40%","WA0210","W",1,0.477121255,396,1,675.18431372549,1
672.03,"Krvmj","40%","WA0210","CS",1,0,522,0,674.25490196078,0
745.71,"Kufen","40%","WA0210","W",1,0.698970004,374,1,689.14901960784,1
535.34,"Kunst","0%","WA0210","W",0,2.850646235,358,1,670.0431372549,1
761.57,"Kurde","40%","WA0210","W",0,0.77815125,374,1,698.53725490196,1
882.76,"Kvnns","40%","WA0210","CS",0,0,376,0,670.7137254902,0
469.82,"Kzchm","20%","WA0210","CS",0,0,416,0,726.42745098039,0
568.82,"Kzsts","0%","WA0210","CS",0,0,363,0,655.39607843137,0
666.78,"Lädst","20%","WA0210","W",0,1.176091259,417,1,693.01568627451,1
714.11,"Lähmt","40%","WA0210","W",0,0.477121255,446,1,723.99607843137,1
906.37,"Ländä","0%","WA0210","PW",0,0,415,0.5,734.63137254902,0
634.19,"Laser","0%","WA0210","W",0,2.017033339,378,1,630.60392156863,1
760.88,"Lbbst","40%","WA0210","CS",0,0,432,0,698.05098039216,0
1081.2,"Lbstj","40%","WA0210","CS",0,0,499,0,657.65098039216,0
842.22,"Lczrs","40%","WA0210","CS",0,0,388,0,599.61960784314,0
516.41,"Leber","0%","WA0210","W",0,2.532754379,397,1,664.6431372549,1
865.32,"Lebte","40%","WA0210","W",0,0.77815125,390,1,673.10196078431,1
830.71,"Lecke","40%","WA0210","W",0,0.602059991,389,1,664.62745098039,1
634.12,"Ledig","40%","WA0210","W",0,0.698970004,472,1,707.16078431373,1
1300.88,"Leger","40%","WA0210","W",0,0.903089987,420,1,677.78039215686,1
672.85,"Leise","0%","WA0210","W",0,2.086359831,383,1,625.65490196078,1
392.72,"Lesen","0%","WA0210","W",0,2.63748973,363,1,656.83921568627,1
451.25,"Lfdys","0%","WA0210","CS",0,0,505,0,701.89019607843,0
584.88,"Liebt","20%","WA0210","W",0,1.919078092,437,1,643.8862745098,1
908.13,"Lingt","40%","WA0210","PW",0,0,458,0.5,658.99215686275,0
694.73,"Links","0%","WA0210","W",0,2.660865478,430,1,647.46666666667,1
578.36,"Liter","0%","WA0210","W",0,2.305351369,425,1,590.26666666667,1
1305.89,"Lltst","40%","WA0210","CS",0,0,446,0,600.67843137255,0
675.59,"Lmgtn","40%","WA0210","CS",0,0,480,0,726.3137254902,0
600.55,"Lmsst","0%","WA0210","CS",0,0,438,0,672.76470588235,0
659.64,"Lnbbn","40%","WA0210","CS",0,0,416,0,722.2,0
735.92,"Lntkl","40%","WA0210","CS",0,0,473,0,642.70196078431,0
950.47,"Lödön","40%","WA0210","PW",0,0,427,0.5,728.76470588235,0
905.12,"Logge","40%","WA0210","W",1,0.301029996,450,1,741.49803921569,1
819.17,"Loggt","40%","WA0210","W",1,0.301029996,473,1,725.78431372549,1
591.82,"Logis","40%","WA0210","W",1,0.954242509,444,1,665.2,1
578.37,"Looto","20%","WA0210","PW",0,0,395,0.5,634.53725490196,0
473.17,"Ltbst","0%","WA0210","CS",0,0,428,0,652.89019607843,0
542.25,"Luckt","20%","WA0210","PW",1,0,421,0.5,640.6,0
1126.87,"Lundi","40%","WA0210","PW",0,0,437,0.5,658.23137254902,0
627.59,"Lzyql","20%","WA0210","CS",0,0,534,0,675.07058823529,0
625.03,"Mails","20%","WA0210","W",0,1.51851394,443,1,658.19215686274,1
528.98,"Manch","20%","WA0210","W",0,1.146128036,389,1,724.85490196078,1
659.48,"Manie","20%","WA0210","W",0,1.447158031,390,1,687.42352941176,1
634.47,"Meile","0%","WA0210","W",0,2.336459734,436,1,662.78431372549,1
988.63,"Mercs","40%","WA0210","PW",0,0,384,0.5,671.50980392157,0
667.35,"Mftxt","40%","WA0210","CS",0,0,464,0,672.49411764706,0
772.98,"Micks","40%","WA0210","W",1,0.477121255,444,1,686.30980392157,1
586.38,"Miete","0%","WA0210","W",0,2.648360011,418,1,669.83529411765,1
497.71,"Milch","0%","WA0210","W",0,2.920645001,472,1,671,1
553.1,"Mkkrs","20%","WA0210","CS",0,0,466,0,725.78039215686,0
549.31,"Mkthv","20%","WA0210","CS",0,0,480,0,716.36862745098,0
791.7,"Mocks","40%","WA0210","PW",0,0,414,0.5,712.4862745098,0
595.47,"Mögen","0%","WA0210","W",0,2.540329475,433,1,775.81960784314,1
581.17,"Moron","40%","WA0210","W",1,0.477121255,396,1,686.48235294118,1
734.39,"Mpltf","40%","WA0210","CS",0,0,522,0,716.95294117647,0
593.94,"Mppsg","20%","WA0210","CS",0,0,514,0,836.39607843137,0
919.07,"Müder","40%","WA0210","W",1,0.698970004,434,1,736.23921568627,1
1019.68,"Muffe","40%","WA0210","W",0,0.602059991,445,1,704.23921568627,1
699.43,"Nagar","20%","WA0210","PW",0,0,402,0.5,730.07843137255,0
822.07,"Nbnrt","40%","WA0210","CS",0,0,405,0,703.38431372549,0
1055.72,"Ndsls","40%","WA0210","CS",0,0,424,0,714.51764705882,0
831.38,"Ndtzt","20%","WA0210","CS",1,0,400,0,698.3568627451,0
719.9,"Nikin","20%","WA0210","PW",0,0,443,0.5,675.23529411765,0
