"Word","FREQcount","CDcount","FREQlow","CDlow","FREQlemma","SUBTLEXWF","Lg10WF","SUBTLEXCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"eylau",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,591.09650893404,787.61568627451,2.5,0,0.4771
"exile",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,556.434046103729,732.419607843137,2.1,1,0.4771
"evart",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,526.035398858502,729.392156862745,2.15,0,0.4771
"estin",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,503.641438322726,750.223529411765,1.95,0,0.4771
"esper",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,511.472990173887,825.058823529412,1.9,2,0.4771
"esmar",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,517.766362208079,821.713725490196,2,0,0.4771
"erran",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,486.010472310246,752.486274509804,1.95,0,0.4771
"epson",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,510.785884838317,853.701960784314,1.9,2,0.4771
"eowyn",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,578.919184441544,843.211764705882,2.4,0,0.4771
"enzen",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,448.974326063608,791.854901960784,1.85,3,0.4771
"ellle",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,617.57152468955,724.349019607843,2,0,0.4771
"elbee",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,530.468589282702,815.686274509804,2.1,1,0.4771
"eglin",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,596.220326826973,799.878431372549,2,0,0.4771
"ector",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,494.410891273667,738.752941176471,1.9,0,0.4771
"ecg's",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,581.293618796545,701.105882352941,2.1,0,0.4771
"e=mc²",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,621.735880843963,701.839215686275,3,0,0.4771
"e._en",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,628.481191915426,581.533333333333,1.95,2,0.4771
"e-mol",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,628.305987093796,717.419607843137,2.75,0,0.4771
"e-g-g",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,673.688919660213,699.776470588235,2.95,0,0.4771
"e-een",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,499.558375274057,701.733333333333,1.9,1,0.4771
"dykes",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,594.00551220941,888.078431372549,2,0,0.4771
"dupré",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,566.47325291366,885.121568627451,2.85,0,0.4771
"dunno",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,497.814979717554,842.180392156863,1.95,1,0.4771
"dunas",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,477.358994842844,838.63137254902,1.75,4,0.4771
"dubin",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,548.620962373179,844.423529411765,1.85,1,0.4771
"dsm4u",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,583.388061317782,885.325490196078,3,0,0.4771
"drury",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,597.890923938611,800.286274509804,1.95,0,0.4771
"druit",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,560.229808537268,757.18431372549,1.7,3,0.4771
"drlve",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,595.591670439113,763.439215686275,2.4,0,0.4771
"douai",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,523.760109711607,802.580392156863,2.45,0,0.4771
"don's",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,558.223524085958,708.243137254902,1.65,6,0.4771
"dodds",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,547.933922722551,929.003921568627,1.85,2,0.4771
"dod's",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,594.467270258035,748.964705882353,1.6,7,0.4771
"docks",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,519.612751755296,850.494117647059,1.8,2,0.4771
"doa's",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,555.033881003736,706.482352941176,1.6,7,0.4771
"dnder",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,533.506727380857,866.976470588235,1.9,2,0.4771
"dlner",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,555.766225512387,796.4,2,0,0.4771
"divas",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,540.949255718584,780.549019607843,1.85,2,0.4771
"ditra",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,551.486514171083,768.141176470588,1.9,1,0.4771
"dicek",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,553.034637268216,822.635294117647,2,0,0.4771
"devry",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,595.635650946662,808.423529411765,1.95,1,0.4771
"delon",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,538.376669418333,822.137254901961,1.95,0,0.4771
"dehli",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,588.939269831971,815.937254901961,2.05,0,0.4771
"deano",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,482.324547528382,850.23137254902,1.9,1,0.4771
"dazol",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,543.571036490648,801.223529411765,2,0,0.4771
"danas",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,463.240632350721,849.588235294118,1.65,6,0.4771
"dalet",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,543.307123265784,804.505882352941,1.85,3,0.4771
"dacia",2,2,0,0,2,0.0457,0.4771,0.0248,0.4771,5,500.721309438216,799.274509803922,1.9,2,0.4771
